Epoch and iteration,loss
0_0,0.7191787958145142
1_0,1.0695710182189941
2_0,0.9623759388923645
3_0,0.9623759388923645
4_0,0.9623759388923645
5_0,0.9623759388923645
6_0,0.9623759388923645
7_0,0.9623759388923645
8_0,0.9623759388923645
9_0,0.9623759388923645
10_0,0.9623759388923645
